Name:				241_n100_m200_bt3_19134
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		355.50
Calculation_Time:		1.47
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		8
No_of_Items:			20
Customer_Sequence:		1 11 5 10 8 4 15 16 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
16	29	2	0	0	0	0	25	5	7	367	0		26.322602
16	30	2	0	0	5	0	25	5	7	367	0		26.322602
16	31	3	0	0	10	0	16	13	7	219.53	1		13.719364
15	27	2	0	0	0	7	25	5	7	367	0		26.322602
15	28	3	0	0	5	7	16	13	7	219.53	1		13.719364
4	6	1	0	16	10	0	15	10	9	434.28	0		47.290278
4	7	2	0	0	0	14	25	5	7	367	0		26.322602
4	8	3	0	0	5	14	16	13	7	219.53	1		13.719364
8	14	1	0	16	10	9	15	10	9	434.28	0		47.290278
8	15	1	0	16	10	18	15	10	9	434.28	0		47.290278
8	16	3	0	0	0	21	16	13	7	219.53	1		13.719364
10	19	1	0	25	0	0	15	10	9	434.28	0		47.290278
10	20	2	0	16	20	0	25	5	7	367	0		26.322602
5	9	2	0	16	20	7	25	5	7	367	0		26.322602
5	10	2	0	16	20	14	25	5	7	367	0		26.322602
5	11	3	0	40	0	0	16	13	7	219.53	1		13.719364
11	21	1	0	25	0	9	15	10	9	434.28	0		47.290278
11	22	2	0	16	20	21	25	5	7	367	0		26.322602
1	1	3	0	40	0	7	16	13	7	219.53	1		13.719364
1	2	3	0	40	0	14	16	13	7	219.53	1		13.719364


