Name:				097_n060_m200_bt10_8745
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		227.22
Calculation_Time:		1.73
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			10
Customer_Sequence:		18 8 9 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
9	29	8	0	0	0	0	29	10	12	2455.75	0		17.399524
9	27	4	0	0	10	0	33	12	7	788.79	0		50.919602
9	28	4	0	0	10	7	33	12	7	788.79	0		50.919602
8	24	2	0	0	0	12	20	8	9	869.14	0		153.918023
8	25	7	0	0	10	14	35	6	7	253.88	0		12.359463
8	26	8	0	29	0	0	29	10	12	2455.75	0		17.399524
18	57	6	0	0	16	14	27	8	13	1150.21	0		10.129666
18	58	7	0	0	10	21	35	6	7	253.88	0		12.359463
18	56	2	0	0	0	21	20	8	9	869.14	0		153.918023
18	59	10	0	20	0	12	32	7	8	554.69	1		5.819514


