Name:				272_n100_m200_bt3_21211
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		187.65
Calculation_Time:		0.84
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			12
Customer_Sequence:		25 13 2 8 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
8	16	2	0	0	0	0	26	6	14	332.20	0		10.504677
8	14	1	0	0	6	0	19	7	10	467.40	1		10.035044
8	15	1	0	0	13	0	19	7	10	467.40	1		10.035044
2	2	2	0	0	0	14	26	6	14	332.20	0		10.504677
2	3	3	0	0	20	0	35	5	10	242.68	0		8.531633
2	4	3	0	0	20	10	35	5	10	242.68	0		8.531633
13	23	3	0	0	20	20	35	5	10	242.68	0		8.531633
13	24	3	0	19	6	0	35	5	10	242.68	0		8.531633
13	25	3	0	19	11	0	35	5	10	242.68	0		8.531633
25	46	2	0	19	6	10	26	6	14	332.20	0		10.504677
25	47	3	0	19	12	10	35	5	10	242.68	0		8.531633
25	45	1	0	0	6	10	19	7	10	467.40	1		10.035044


