Name:				185_n100_m200_bt3_15225
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		94.76
Calculation_Time:		1.84
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			12
Customer_Sequence:		11 31 26 5 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
5	11	2	0	0	0	0	33	7	10	853.36	0		18.456853
5	12	2	0	0	7	0	33	7	10	853.36	0		18.456853
5	10	1	0	0	14	0	25	6	11	1201.19	1		10.055702
26	57	2	0	0	0	10	33	7	10	853.36	0		18.456853
26	55	1	0	0	7	10	25	6	11	1201.19	1		10.055702
26	56	1	0	0	14	11	25	6	11	1201.19	1		10.055702
31	67	2	0	0	0	20	33	7	10	853.36	0		18.456853
11	25	2	0	25	14	0	33	7	10	853.36	0		18.456853
31	66	1	0	33	0	0	25	6	11	1201.19	1		10.055702
11	24	2	0	25	14	10	33	7	10	853.36	0		18.456853
31	65	1	0	33	6	0	25	6	11	1201.19	1		10.055702
11	23	1	0	33	0	11	25	6	11	1201.19	1		10.055702


