Name:				250_n100_m200_bt10_19720
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		95.44
Calculation_Time:		1.44
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			11
Customer_Sequence:		36 14 31 28 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
28	51	3	0	0	0	0	19	12	9	350.26	0		17.257089
28	50	1	0	0	12	0	14	11	12	321.20	1		1.606629
28	52	5	0	0	0	9	18	9	7	430.82	1		3.340205
31	57	2	0	14	12	0	26	12	6	495.36	0		36.359951
31	58	3	0	14	12	6	19	12	9	350.26	0		17.257089
31	59	9	0	19	0	0	30	6	14	1665.64	0		37.880264
14	28	8	0	19	6	0	34	6	13	1451.58	0		16.064791
14	29	9	0	19	6	13	30	6	14	1665.64	0		37.880264
14	27	4	0	14	12	15	18	11	10	796.28	0		18.901319
36	67	3	0	40	12	0	19	12	9	350.26	0		17.257089
36	68	3	0	40	12	9	19	12	9	350.26	0		17.257089


