Name:				515_n100_m400_bt3_42073
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		91.27
Calculation_Time:		1.22
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			16
Customer_Sequence:		30 11 8 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
8	31	2	0	0	0	0	30	8	7	390.83	0		10.471452
8	32	2	0	0	8	0	30	8	7	390.83	0		10.471452
8	33	2	0	0	16	0	30	8	7	390.83	0		10.471452
8	30	1	0	0	0	7	18	5	7	79.71	0		2.037349
8	34	3	0	0	5	7	23	10	9	775.02	1		4.266060
11	41	2	0	0	15	7	30	8	7	390.83	0		10.471452
11	42	2	0	0	15	14	30	8	7	390.83	0		10.471452
11	43	2	0	0	15	21	30	8	7	390.83	0		10.471452
11	44	2	0	30	0	0	30	8	7	390.83	0		10.471452
11	40	1	0	0	0	14	18	5	7	79.71	0		2.037349
30	115	2	0	30	8	0	30	8	7	390.83	0		10.471452
30	113	1	0	0	0	21	18	5	7	79.71	0		2.037349
30	114	1	0	18	0	7	18	5	7	79.71	0		2.037349
30	116	3	0	0	5	16	23	10	9	775.02	1		4.266060
30	117	3	0	23	5	7	23	10	9	775.02	1		4.266060
30	118	3	0	23	5	16	23	10	9	775.02	1		4.266060


