Name:				81_Manual_n150_m300_bt10_1_112
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		26.15
Calculation_Time:		0.47
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			14
Customer_Sequence:		44 53 54 33 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
33	62	4	0	0	0	0	41	53	29	1.99	0		0.004600
33	61	3	0	0	53	0	28	56	32	4.25	0		0.013500
33	63	8	0	0	109	0	118	60	60	13.87	1		0.002000
54	114	10	1	28	53	0	32	60	50	1.15	0		0.003000
54	111	8	0	0	109	60	118	60	60	13.87	1		0.002000
54	112	8	0	0	109	120	118	60	60	13.87	1		0.002000
54	113	8	0	88	0	0	118	60	60	13.87	1		0.002000
53	108	2	0	118	109	0	112	60	60	12.53	0		0.009300
53	109	2	0	118	109	60	112	60	60	12.53	0		0.009300
53	110	7	0	118	109	120	68	60	60	21.61	0		0.026500
44	88	2	1	230	0	0	112	60	60	12.53	0		0.009300
44	89	2	1	230	0	60	112	60	60	12.53	0		0.009300
44	90	6	0	88	60	0	46	45	52	4.15	0		0.010000
44	91	8	0	88	0	60	118	60	60	13.87	1		0.002000


