Name:				65_Manual_n100_m400_bt10_5_402
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		16.37
Calculation_Time:		0.73
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			21
Customer_Sequence:		49 70 18 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
18	66	7	0	0	0	0	99	60	60	3.13	0		0.002600
18	67	7	0	0	60	0	99	60	60	3.13	0		0.002600
18	68	7	0	0	0	60	99	60	60	3.13	0		0.002600
18	69	8	0	0	60	60	78	60	60	17.19	0		0.018400
18	71	10	0	0	0	120	73	60	60	7.35	0		0.008400
18	70	9	0	0	120	0	22	45	28	1.08	0		0.005500
70	276	5	0	99	0	0	120	60	60	2.75	0		0.001900
70	277	5	0	99	60	0	120	60	60	2.75	0		0.001900
70	278	8	0	0	60	120	78	60	60	17.19	0		0.018400
70	274	2	0	219	0	0	60	60	60	11.06	0		0.015400
70	275	3	0	0	120	28	28	37	42	4.14	0		0.020000
70	271	1	0	0	120	70	30	32	39	4.97	0		0.025900
70	272	1	0	0	120	109	30	32	39	4.97	0		0.025900
70	273	1	0	0	120	148	30	32	39	4.97	0		0.025900
49	192	7	0	78	60	60	99	60	60	3.13	0		0.002600
49	193	8	0	177	0	60	78	60	60	17.19	0		0.018400
49	189	2	0	177	0	120	60	60	60	11.06	0		0.015400
49	190	2	0	219	60	0	60	60	60	11.06	0		0.015400
49	191	3	0	30	120	0	28	37	42	4.14	0		0.020000
49	188	1	0	30	120	42	30	32	39	4.97	0		0.025900
49	194	9	0	58	120	0	22	45	28	1.08	0		0.005500


