Name:				50_Manual_n100_m200_bt100_5_127
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		29.13
Calculation_Time:		0.53
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		5
No_of_Items:			17
Customer_Sequence:		27 4 17 5 32 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
32	64	79	0	0	0	0	90	60	60	8.96	0		0.008300
32	63	17	0	0	60	0	50	53	31	3.01	1		0.001100
5	17	58	0	0	113	0	115	60	60	15.62	0		0.011300
5	16	30	0	0	0	60	92	60	60	14.77	0		0.013400
5	14	19	0	0	113	60	83	60	60	21.82	0		0.021900
5	15	19	0	0	0	120	83	60	60	21.82	0		0.021900
5	13	1	0	50	60	0	29	26	60	1.32	0		0.008800
17	36	37	0	0	113	120	88	60	60	12.68	0		0.012000
17	37	97	0	92	0	0	60	60	60	11.50	0		0.016000
17	35	12	0	50	86	0	50	23	28	3.56	0		0.015500
4	12	37	0	115	113	0	88	60	60	12.68	0		0.012000
4	11	31	0	115	113	60	86	60	60	7.65	0		0.007400
4	10	3	0	115	113	120	81	60	60	5.85	0		0.006000
27	55	86	0	152	0	0	85	60	60	15.76	0		0.015500
27	52	19	0	152	0	60	83	60	60	21.82	0		0.021900
27	53	49	1	92	0	60	69	60	60	1.12	0		0.001400
27	54	50	0	83	0	120	34	34	43	4.57	0		0.019800


