Name:				47_Manual_n100_m200_bt100_2_411
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		51.39
Calculation_Time:		0.62
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		6
No_of_Items:			18
Customer_Sequence:		11 9 3 2 1 24 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
24	51	57	0	0	0	0	33	60	37	2.77	0		0.007000
24	50	13	0	0	60	0	27	35	55	4.83	0		0.025500
1	1	38	0	0	95	0	86	60	60	7.18	0		0.007000
1	2	65	0	0	95	60	60	60	60	11.81	0		0.016400
1	3	98	0	33	0	0	89	60	60	3.33	1		0.000600
2	5	42	0	86	95	0	94	60	60	20.96	0		0.018600
2	6	94	0	0	95	120	58	42	57	4.37	0		0.009000
2	4	2	0	33	0	60	99	60	60	5.83	1		0.001000
3	8	45	0	60	95	60	81	60	60	3.47	0		0.003600
3	7	19	0	132	0	0	44	57	25	1.29	0		0.002600
9	22	69	0	58	95	120	95	60	60	2.07	0		0.001800
9	21	67	0	176	0	0	91	60	60	11.14	0		0.010200
9	20	59	0	176	0	60	81	60	60	5	0		0.005100
9	19	14	0	0	60	55	25	22	39	4.17	1		0.007600
11	26	46	0	176	0	120	97	60	60	5.35	0		0.004600
11	27	65	0	180	95	0	60	60	60	11.81	0		0.016400
11	25	9	0	180	95	60	56	50	24	1.71	0		0.003100
11	24	1	1	240	60	0	106	60	60	14.11	1		0.002200


