Name:				109_Manual_n200_m300_bt100_4_245
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		60.74
Calculation_Time:		0.59
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		11
No_of_Items:			20
Customer_Sequence:		11 8 19 3 4 20 18 13 6 5 15 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
15	22	6	0	0	0	0	116	60	60	3.22	0		0.002300
5	6	30	0	0	60	0	97	60	60	18.18	0		0.015600
6	7	3	0	0	0	60	102	60	60	14.05	0		0.011500
13	18	21	0	0	60	60	75	60	60	18.74	0		0.020800
13	19	90	0	0	120	0	24	52	32	2	0		0.008000
13	17	18	0	0	60	120	53	56	28	2.78	1		0.000900
18	26	75	0	0	0	120	94	60	60	17.92	0		0.015900
18	25	7	1	0	120	32	42	23	22	1.49	0		0.007700
20	29	52	0	97	60	0	94	60	60	8.06	0		0.007100
20	30	89	0	24	120	0	33	53	48	2.51	0		0.007200
4	5	73	0	75	60	60	98	60	60	2.63	0		0.002200
4	4	12	0	0	120	54	23	42	54	1.39	0		0.007200
3	3	2	0	0	120	108	23	22	33	2.11	0		0.020800
19	28	93	0	75	60	120	70	60	60	2.23	0		0.002700
19	27	40	0	23	120	48	42	24	23	3.68	1		0.003600
8	11	73	0	116	0	0	98	60	60	2.63	0		0.002200
8	9	39	0	102	0	60	79	60	60	17.45	0		0.018400
8	10	51	1	23	144	48	28	31	59	2.04	0		0.011700
11	14	59	0	191	60	0	117	60	60	7.97	0		0.005700
11	15	87	1	65	120	0	24	60	53	3.06	0		0.010600


