Name:				109_Manual_n200_m300_bt100_4_251
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		54.70
Calculation_Time:		0.68
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		11
No_of_Items:			20
Customer_Sequence:		11 7 20 19 18 3 8 15 4 6 13 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
13	18	21	0	0	0	0	75	60	60	18.74	0		0.020800
13	19	90	0	0	60	0	24	52	32	2	0		0.008000
13	17	18	0	0	112	0	53	56	28	2.78	1		0.000900
6	7	3	0	53	60	0	102	60	60	14.05	0		0.011500
4	5	73	0	0	0	60	98	60	60	2.63	0		0.002200
4	4	12	0	53	120	0	23	42	54	1.39	0		0.007200
15	22	6	0	0	0	120	116	60	60	3.22	0		0.002300
8	11	73	0	53	60	60	98	60	60	2.63	0		0.002200
8	9	39	0	53	60	120	79	60	60	17.45	0		0.018400
8	10	51	0	53	120	54	28	31	59	2.04	0		0.011700
3	3	2	0	53	120	113	23	22	33	2.11	0		0.020800
18	26	75	0	116	0	0	94	60	60	17.92	0		0.015900
18	25	7	0	81	120	0	42	23	22	1.49	0		0.007700
19	28	93	0	116	0	60	70	60	60	2.23	0		0.002700
19	27	40	0	81	143	0	42	24	23	3.68	1		0.003600
20	29	52	0	155	60	0	94	60	60	8.06	0		0.007100
20	30	89	1	116	0	120	33	53	48	2.51	0		0.007200
7	8	29	0	151	60	60	110	60	60	12.89	0		0.009800
11	14	59	0	132	33	120	117	60	60	7.97	0		0.005700
11	15	87	1	123	120	0	24	60	53	3.06	0		0.010600


