Name:				81_Manual_n150_m300_bt10_1_78
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		38.20
Calculation_Time:		0.45
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			14
Customer_Sequence:		44 4 46 54 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
54	114	10	0	0	0	0	32	60	50	1.15	0		0.003000
54	111	8	0	0	60	0	118	60	60	13.87	1		0.002000
54	112	8	0	0	60	60	118	60	60	13.87	1		0.002000
54	113	8	0	0	60	120	118	60	60	13.87	1		0.002000
46	95	5	0	32	0	0	90	60	60	12.73	0		0.011800
46	96	7	0	32	0	60	68	60	60	21.61	0		0.026500
46	94	3	1	0	120	0	28	56	32	4.25	0		0.013500
4	8	2	0	118	60	0	112	60	60	12.53	0		0.009300
4	9	5	0	32	0	120	90	60	60	12.73	0		0.011800
4	7	1	0	118	60	60	88	60	60	10.62	0		0.010100
44	88	2	0	118	60	120	112	60	60	12.53	0		0.009300
44	89	2	0	122	0	0	112	60	60	12.53	0		0.009300
44	90	6	0	56	120	0	46	45	52	4.15	0		0.010000
44	91	8	0	122	0	60	118	60	60	13.87	1		0.002000


