Name:				105_Manual_n200_m300_bt10_5_353
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		91.91
Calculation_Time:		0.44
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		15
No_of_Items:			20
Customer_Sequence:		17 13 14 16 3 6 10 19 5 12 7 23 2 9 18 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
18	22	2	0	0	0	0	44	59	44	4.19	0		0.008100
18	23	10	0	0	59	0	44	45	53	2.90	0		0.007300
9	10	10	0	0	104	0	44	45	53	2.90	0		0.007300
2	2	7	0	44	0	0	103	60	60	17.28	0		0.014000
23	32	9	0	44	60	0	92	60	60	15.08	0		0.013700
23	31	4	0	0	149	0	35	24	55	2.08	0		0.012400
23	30	1	0	0	104	53	25	43	29	1.03	0		0.004800
7	8	10	0	44	120	0	44	45	53	2.90	0		0.007300
12	15	7	0	44	0	60	103	60	60	17.28	0		0.014000
12	16	9	0	25	60	60	92	60	60	15.08	0		0.013700
5	6	1	1	0	149	55	25	43	29	1.03	0		0.004800
19	24	9	0	25	60	120	92	60	60	15.08	0		0.013700
10	11	9	0	44	0	120	92	60	60	15.08	0		0.013700
6	7	9	0	136	60	0	92	60	60	15.08	0		0.013700
3	4	7	0	117	60	60	103	60	60	17.28	0		0.014000
3	3	5	0	25	120	53	29	21	23	4.69	0		0.038500
16	20	1	1	0	149	84	25	43	29	1.03	0		0.004800
14	18	7	0	117	60	120	103	60	60	17.28	0		0.014000
13	17	7	0	147	0	0	103	60	60	17.28	0		0.014000
17	21	10	0	54	120	53	44	45	53	2.90	0		0.007300


