Name:				250_n100_m200_bt10_19712
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		180.50
Calculation_Time:		0.08
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			11
Customer_Sequence:		41 11 14 31 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
31	59	9	0	0	0	0	30	6	14	1665.64	0		37.880264
31	58	3	0	0	6	0	19	12	9	350.26	0		17.257089
31	57	2	0	19	6	0	26	12	6	495.36	0		36.359951
14	28	8	0	0	18	0	34	6	13	1451.58	0		16.064791
14	29	9	0	0	18	13	30	6	14	1665.64	0		37.880264
14	27	4	0	0	6	9	18	11	10	796.28	0		18.901319
11	21	4	0	0	6	19	18	11	10	796.28	0		18.901319
11	20	1	0	19	6	6	14	11	12	321.20	1		1.606629
41	81	9	0	0	0	14	30	6	14	1665.64	0		37.880264
41	80	7	0	33	6	6	14	9	9	129.22	0		6.935805
41	79	1	0	18	6	18	14	11	12	321.20	1		1.606629


