Name:				212_n100_m200_bt3_17084
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		178.73
Calculation_Time:		0.16
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		5
No_of_Items:			12
Customer_Sequence:		3 11 10 8 2 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
2	2	1	0	0	0	0	16	14	10	808.10	0		15.809875
2	3	3	0	0	14	0	23	10	7	1366.07	0		29.674370
8	11	1	0	0	0	10	16	14	10	808.10	0		15.809875
8	12	1	0	0	0	20	16	14	10	808.10	0		15.809875
8	13	2	0	0	14	7	28	10	6	833.92	1		5.274671
10	15	1	0	16	0	0	16	14	10	808.10	0		15.809875
10	16	3	0	28	14	0	23	10	7	1366.07	0		29.674370
10	17	3	0	32	0	0	23	10	7	1366.07	0		29.674370
11	18	1	0	16	0	10	16	14	10	808.10	0		15.809875
11	19	3	0	32	0	7	23	10	7	1366.07	0		29.674370
11	20	3	0	32	0	14	23	10	7	1366.07	0		29.674370
3	4	3	0	32	0	21	23	10	7	1366.07	0		29.674370


