Name:				274_n100_m200_bt3_5715
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		360.42
Calculation_Time:		3.35
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		8
No_of_Items:			21
Customer_Sequence:		3 9 20 15 14 2 10 5 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
5	10	3	0	0	0	0	19	5	13	376.31	1		5.014902
10	17	1	0	0	5	0	15	12	10	852.43	0		11.724607
15	29	1	0	0	5	10	15	12	10	852.43	0		11.724607
10	19	3	0	0	17	0	19	5	13	376.31	1		5.014902
2	3	1	0	15	5	0	15	12	10	852.43	0		11.724607
2	4	1	0	30	5	0	15	12	10	852.43	0		11.724607
2	5	2	0	19	17	0	20	8	9	824.67	0		58.758494
14	25	2	0	19	17	9	20	8	9	824.67	0		58.758494
14	26	2	0	19	17	18	20	8	9	824.67	0		58.758494
14	27	3	0	0	0	13	19	5	13	376.31	1		5.014902
20	40	2	0	0	5	20	20	8	9	824.67	0		58.758494
10	18	3	0	0	17	13	19	5	13	376.31	1		5.014902
15	30	3	0	19	0	0	19	5	13	376.31	1		5.014902
20	38	1	0	15	5	10	15	12	10	852.43	0		11.724607
20	39	1	0	30	5	10	15	12	10	852.43	0		11.724607
15	28	1	0	45	5	0	15	12	10	852.43	0		11.724607
9	15	1	0	20	5	20	15	12	10	852.43	0		11.724607
9	16	3	0	19	0	13	19	5	13	376.31	1		5.014902
3	6	1	0	45	5	10	15	12	10	852.43	0		11.724607
3	7	1	0	35	5	20	15	12	10	852.43	0		11.724607
3	8	3	0	38	0	0	19	5	13	376.31	1		5.014902


