Name:				100_Manual_n150_m400_bt100_5_1679
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		39.41
Calculation_Time:		0.75
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		6
No_of_Items:			22
Customer_Sequence:		18 2 3 6 23 7 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
7	23	12	0	0	0	0	113	60	60	10.77	0		0.007900
7	24	28	0	0	60	0	106	60	60	18.56	0		0.014600
7	26	90	0	0	0	60	105	60	60	4.77	0		0.003800
7	25	32	0	0	60	60	88	60	60	11.57	0		0.011000
23	65	38	0	0	0	120	111	60	60	13.02	0		0.009800
23	63	19	0	0	120	0	33	39	56	3.26	0		0.012700
23	64	26	0	0	120	56	23	40	42	2.11	0		0.011500
6	21	48	0	0	60	120	91	60	60	10.84	0		0.009900
6	19	32	0	106	60	0	88	60	60	11.57	0		0.011000
6	20	40	0	33	120	0	36	41	20	4.72	0		0.016000
6	22	64	0	33	120	20	40	46	32	4.58	1		0.002500
3	10	39	0	91	60	60	104	60	60	7.48	0		0.006000
3	11	39	0	91	60	120	104	60	60	7.48	0		0.006000
3	8	11	0	73	120	0	27	48	52	2.89	0		0.011100
3	9	26	0	0	120	98	23	40	42	2.11	0		0.011500
2	3	12	0	113	0	0	113	60	60	10.77	0		0.007900
2	6	57	0	111	0	60	109	60	60	2.22	0		0.001700
2	5	22	0	111	0	120	73	60	60	21.62	0		0.024700
2	4	13	1	226	0	0	113	60	60	2.62	1		0.000400
2	7	83	0	33	120	52	33	35	53	1.26	1		0.001100
18	54	28	0	195	113	0	106	60	60	18.56	0		0.014600
18	55	41	0	195	113	60	95	60	60	10.80	0		0.009500


