Name:				43_Manual_n100_m200_bt10_3_1831
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		60.49
Calculation_Time:		1.33
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		11
No_of_Items:			31
Customer_Sequence:		4 9 10 5 18 17 7 16 13 11 22 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
22	48	1	0	0	0	0	103	60	60	9.39	0		0.007600
16	36	1	0	0	60	0	103	60	60	9.39	0		0.007600
7	14	1	0	0	0	60	103	60	60	9.39	0		0.007600
17	39	1	0	0	60	60	103	60	60	9.39	0		0.007600
4	4	1	0	0	0	120	103	60	60	9.39	0		0.007600
13	32	5	0	0	60	120	89	60	60	16.63	0		0.015600
18	42	5	0	103	0	0	89	60	60	16.63	0		0.015600
10	25	5	0	103	60	0	89	60	60	16.63	0		0.015600
4	5	5	0	103	0	60	89	60	60	16.63	0		0.015600
17	40	2	0	103	60	60	67	60	60	21.36	0		0.026600
10	24	2	0	89	60	120	67	60	60	21.36	0		0.026600
11	30	8	0	0	120	0	57	49	53	4.70	0		0.008400
16	38	8	0	0	120	53	57	49	53	4.70	0		0.008400
7	15	8	0	0	120	106	57	49	53	4.70	0		0.008400
10	26	7	0	57	120	0	41	43	53	3.22	0		0.009100
10	27	7	0	57	120	53	41	43	53	3.22	0		0.009100
9	22	7	0	57	120	106	41	43	53	3.22	0		0.009100
9	23	7	0	98	120	0	41	43	53	3.22	0		0.009100
4	6	7	0	98	120	53	41	43	53	3.22	0		0.009100
22	49	3	0	103	0	120	59	30	47	4.25	0		0.012000
5	8	3	0	103	30	120	59	30	47	4.25	0		0.012000
16	37	4	0	98	120	106	37	31	55	4.74	0		0.020700
18	41	4	0	139	120	0	37	31	55	4.74	0		0.020700
9	21	4	0	139	120	55	37	31	55	4.74	0		0.020700
11	29	6	0	135	120	110	33	34	33	2.14	0		0.009600
5	9	6	0	135	120	143	33	34	33	2.14	0		0.009600
18	43	10	0	192	0	0	71	60	60	21.95	1		0.005200
7	16	9	0	176	120	0	49	51	60	4.63	1		0.001900
5	10	9	0	176	120	60	49	51	60	4.63	1		0.001900
10	28	9	0	176	120	120	49	51	60	4.63	1		0.001900
4	7	9	0	192	60	0	49	51	60	4.63	1		0.001900


