Name:				100_Manual_n150_m400_bt100_5_1231
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		39.71
Calculation_Time:		0.71
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		6
No_of_Items:			19
Customer_Sequence:		7 13 2 14 1 4 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
2	3	12	0	0	0	0	113	60	60	10.77	0		0.007900
7	23	12	0	0	60	0	113	60	60	10.77	0		0.007900
14	42	57	0	0	0	60	109	60	60	2.22	0		0.001700
2	6	57	0	0	60	60	109	60	60	2.22	0		0.001700
7	24	28	0	0	0	120	106	60	60	18.56	0		0.014600
14	43	90	0	0	60	120	105	60	60	4.77	0		0.003800
7	26	90	0	113	0	0	105	60	60	4.77	0		0.003800
13	40	77	0	0	120	0	29	21	59	4.05	0		0.033200
1	2	72	0	109	0	60	91	60	60	18.12	0		0.016600
7	25	32	0	106	0	120	88	60	60	11.57	0		0.011000
2	5	22	0	113	60	0	73	60	60	21.62	0		0.024700
1	1	62	0	109	60	60	65	60	60	6.13	0		0.007900
13	39	55	0	105	60	120	60	59	58	2.59	0		0.003700
4	12	2	1	0	141	0	22	59	48	1.51	0		0.005800
4	13	39	0	186	60	0	104	60	60	7.48	0		0.006000
2	7	83	0	59	120	0	33	35	53	1.26	1		0.001100
13	41	83	0	59	120	53	33	35	53	1.26	1		0.001100
2	4	13	0	174	60	60	113	60	60	2.62	1		0.000400
4	14	93	0	165	60	120	102	60	60	6.97	1		0.001100


