Name:				45_Manual_n100_m200_bt10_5_1967
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		74.98
Calculation_Time:		0.60
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		12
No_of_Items:			24
Customer_Sequence:		12 3 2 6 9 16 13 17 8 15 18 5 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
5	10	6	0	0	0	0	118	60	60	10.34	0		0.007300
18	36	6	0	0	60	0	118	60	60	10.34	0		0.007300
17	33	6	0	0	0	60	118	60	60	10.34	0		0.007300
13	25	6	0	0	60	60	118	60	60	10.34	0		0.007300
2	2	6	0	0	0	120	118	60	60	10.34	0		0.007300
15	28	7	0	0	60	120	112	60	60	15.92	0		0.011800
16	30	7	0	118	0	0	112	60	60	15.92	0		0.011800
6	12	7	0	118	60	0	112	60	60	15.92	0		0.011800
3	4	7	0	118	0	60	112	60	60	15.92	0		0.011800
17	34	9	0	118	60	60	101	60	60	12.75	0		0.010500
16	31	9	0	112	60	120	101	60	60	12.75	0		0.010500
12	22	5	0	118	0	120	89	60	60	5.59	0		0.005200
17	32	4	0	230	0	0	68	60	60	21.05	0		0.025800
12	21	4	0	230	60	0	68	60	60	21.05	0		0.025800
18	35	1	0	0	120	0	46	51	50	4.75	0		0.010100
3	3	1	0	0	120	50	46	51	50	4.75	0		0.010100
15	29	8	0	0	120	100	55	26	25	1.05	0		0.003700
8	16	8	0	0	146	100	55	26	25	1.05	0		0.003700
3	5	8	0	0	120	125	55	26	25	1.05	0		0.003700
13	24	2	1	0	146	125	24	34	39	4.68	0		0.028700
5	11	10	0	34	146	125	22	25	49	4.30	0		0.039100
9	17	10	0	46	120	0	22	25	49	4.30	0		0.039100
12	23	10	0	46	120	49	22	25	49	4.30	0		0.039100
8	15	3	1	0	120	150	22	31	26	1.50	1		0.002200


