Name:				515_n100_m400_bt3_26279
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		128.45
Calculation_Time:		5.11
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			18
Customer_Sequence:		49 19 35 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
35	138	3	0	0	0	0	23	10	9	775.02	1		4.266060
19	71	3	0	0	10	0	23	10	9	775.02	1		4.266060
35	134	1	0	0	20	0	18	5	7	79.71	0		2.037349
35	137	3	0	0	0	9	23	10	9	775.02	1		4.266060
35	135	2	0	23	0	0	30	8	7	390.83	0		10.471452
19	70	2	0	23	8	0	30	8	7	390.83	0		10.471452
19	69	2	0	23	16	0	30	8	7	390.83	0		10.471452
35	139	3	0	0	0	18	23	10	9	775.02	1		4.266060
19	68	1	0	0	20	7	18	5	7	79.71	0		2.037349
35	136	2	0	23	0	7	30	8	7	390.83	0		10.471452
19	72	3	0	0	10	9	23	10	9	775.02	1		4.266060
19	73	3	0	0	10	18	23	10	9	775.02	1		4.266060
49	190	2	0	23	8	7	30	8	7	390.83	0		10.471452
49	187	1	0	0	20	14	18	5	7	79.71	0		2.037349
49	188	1	0	0	20	21	18	5	7	79.71	0		2.037349
49	189	1	0	23	16	7	18	5	7	79.71	0		2.037349
49	191	3	0	23	0	14	23	10	9	775.02	1		4.266060
49	192	3	0	23	10	14	23	10	9	775.02	1		4.266060


