Name:				47_Manual_n100_m200_bt100_2_587
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		58.36
Calculation_Time:		0.79
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		6
No_of_Items:			20
Customer_Sequence:		28 13 15 9 11 2 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
28	59	61	0	0	0	0	120	60	60	3.30	0		0.002300
28	58	52	0	0	60	0	119	60	60	2.93	0		0.002100
13	33	85	0	0	0	60	103	60	60	10.83	0		0.008800
11	26	46	0	0	60	60	97	60	60	5.35	0		0.004600
9	22	69	0	0	0	120	95	60	60	2.07	0		0.001800
2	5	42	0	0	60	120	94	60	60	20.96	0		0.018600
9	21	67	0	119	60	0	91	60	60	11.14	0		0.010200
9	20	59	0	97	60	60	81	60	60	5	0		0.005100
28	57	15	0	120	0	0	62	60	60	20.71	0		0.027800
11	27	65	0	94	60	120	60	60	60	11.81	0		0.016400
2	6	94	0	0	120	0	58	42	57	4.37	0		0.009000
15	35	91	1	0	120	57	37	55	41	4.09	0		0.010100
11	25	9	0	58	120	0	56	50	24	1.71	0		0.003100
13	30	75	0	58	120	24	28	40	49	4.02	0		0.017900
11	24	1	0	182	0	0	106	60	60	14.11	1		0.002200
2	4	2	0	103	0	60	99	60	60	5.83	1		0.001000
13	32	83	0	202	0	60	77	60	60	14.25	1		0.003100
28	60	88	1	55	120	73	43	31	43	3.51	1		0.002600
13	31	82	0	55	120	116	35	20	32	2	1		0.002900
9	19	14	0	55	140	116	25	22	39	4.17	1		0.007600


