Name:				49_Manual_n100_m200_bt100_4_960
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		41.68
Calculation_Time:		0.43
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		11
No_of_Items:			22
Customer_Sequence:		3 17 14 10 11 5 9 18 15 8 22 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
22	40	29	0	0	0	0	92	60	60	16.19	0		0.014700
22	41	37	0	0	60	0	86	60	60	11.81	0		0.011400
22	39	19	0	0	120	0	60	20	29	1.75	0		0.007300
22	38	12	0	0	0	60	105	60	60	15.14	1		0.002400
8	12	5	0	0	60	60	82	60	60	19.65	0		0.020000
15	25	7	0	0	60	120	61	60	60	5.92	0		0.008100
15	26	53	0	60	120	0	50	41	28	3.05	0		0.007400
18	30	10	0	86	60	0	103	60	60	13.91	0		0.011300
9	14	95	1	60	120	28	33	56	48	3.54	0		0.009600
9	13	24	0	0	0	120	84	60	60	3.44	1		0.000700
5	8	91	0	82	60	60	82	60	60	17.74	0		0.018000
11	18	38	0	105	0	0	51	53	30	3.57	0		0.006600
10	15	6	0	82	60	120	62	60	60	12.88	0		0.017300
10	16	26	0	105	0	30	59	55	49	3.40	0		0.005200
10	17	55	0	60	120	76	32	34	32	4.77	0		0.021900
14	23	45	0	105	0	79	39	46	46	2.66	0		0.007400
14	22	8	0	116	120	0	47	52	27	2.81	0		0.005800
14	24	98	0	105	0	125	40	57	25	2.02	0		0.004400
17	29	57	0	164	0	0	106	60	60	14.13	0		0.011100
17	28	25	0	164	0	60	87	60	60	13.89	0		0.013300
3	4	25	0	164	0	120	87	60	60	13.89	0		0.013300
3	5	91	0	189	60	0	82	60	60	17.74	0		0.018000


