Name:				50_Manual_n100_m200_bt100_5_761
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		32.07
Calculation_Time:		0.69
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		7
No_of_Items:			23
Customer_Sequence:		2 4 14 1 5 6 8 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
8	23	34	0	0	0	0	48	39	43	1.11	0		0.003000
8	22	5	0	0	39	0	59	24	52	3.19	0		0.011300
6	18	4	0	0	63	0	112	60	60	15.90	0		0.011800
6	20	94	0	0	123	0	46	32	37	3.34	0		0.011300
6	19	48	0	0	123	37	26	32	51	3.55	0		0.021300
5	17	58	0	0	63	60	115	60	60	15.62	0		0.011300
5	16	30	0	0	63	120	92	60	60	14.77	0		0.013400
5	14	19	0	59	0	0	83	60	60	21.82	0		0.021900
5	15	19	0	59	0	60	83	60	60	21.82	0		0.021900
5	13	1	0	0	0	43	29	26	60	1.32	0		0.008800
1	2	77	0	59	0	120	65	60	60	20.73	0		0.026600
1	1	62	0	0	123	88	26	30	42	4.85	0		0.031100
14	32	40	0	142	0	0	92	60	60	12.11	0		0.011000
14	31	28	0	46	123	0	43	39	59	3.26	0		0.009700
14	30	8	0	46	123	59	27	48	36	2.98	0		0.011500
4	12	37	0	115	60	0	88	60	60	12.68	0		0.012000
4	11	31	0	115	60	60	86	60	60	7.65	0		0.007400
4	10	3	0	92	60	120	81	60	60	5.85	0		0.006000
2	7	92	0	142	0	60	106	60	60	1.98	0		0.001600
2	3	2	0	124	0	120	78	60	60	15.36	0		0.016400
2	6	77	0	203	60	0	65	60	60	20.73	0		0.026600
2	4	5	0	89	123	0	59	24	52	3.19	0		0.011300
2	5	10	0	46	123	95	24	38	24	4.14	0		0.022700


