Name:				49_Manual_n100_m200_bt100_4_777
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		54.21
Calculation_Time:		0.53
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		11
No_of_Items:			23
Customer_Sequence:		14 12 10 7 17 18 22 8 3 9 4 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
4	7	84	0	0	0	0	47	52	57	3.58	0		0.007300
4	6	3	0	0	52	0	48	27	52	4.52	0		0.017400
9	14	95	0	0	79	0	33	56	48	3.54	0		0.009600
9	13	24	0	33	79	0	84	60	60	3.44	1		0.000700
3	4	25	0	48	0	0	87	60	60	13.89	0		0.013300
3	5	91	0	48	0	60	82	60	60	17.74	0		0.018000
8	12	5	0	48	0	120	82	60	60	19.65	0		0.020000
22	40	29	0	117	79	0	92	60	60	16.19	0		0.014700
22	41	37	0	117	79	60	86	60	60	11.81	0		0.011400
22	39	19	0	0	139	0	60	20	29	1.75	0		0.007300
22	38	12	0	117	79	120	105	60	60	15.14	1		0.002400
18	30	10	0	135	0	0	103	60	60	13.91	0		0.011300
17	29	57	0	130	0	60	106	60	60	14.13	0		0.011100
17	28	25	0	130	0	120	87	60	60	13.89	0		0.013300
7	11	7	0	238	0	0	61	60	60	5.92	0		0.008100
10	15	6	0	222	60	0	62	60	60	12.88	0		0.017300
10	16	26	0	222	60	60	59	55	49	3.40	0		0.005200
10	17	55	0	60	139	0	32	34	32	4.77	0		0.021900
12	19	7	0	222	60	109	61	60	60	5.92	0		0.008100
12	20	23	0	222	120	0	51	54	37	2.17	0		0.003900
14	23	45	0	222	120	37	39	46	46	2.66	0		0.007400
14	22	8	0	236	0	60	47	52	27	2.81	0		0.005800
14	24	98	0	236	0	87	40	57	25	2.02	0		0.004400


