Name:				100_Manual_n150_m400_bt100_5_782
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		36.23
Calculation_Time:		0.66
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		5
No_of_Items:			17
Customer_Sequence:		2 20 4 7 14 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
14	42	57	0	0	0	0	109	60	60	2.22	0		0.001700
14	43	90	0	0	60	0	105	60	60	4.77	0		0.003800
7	23	12	0	0	0	60	113	60	60	10.77	0		0.007900
7	24	28	0	0	60	60	106	60	60	18.56	0		0.014600
7	26	90	0	0	0	120	105	60	60	4.77	0		0.003800
7	25	32	0	0	60	120	88	60	60	11.57	0		0.011000
4	13	39	0	106	60	0	104	60	60	7.48	0		0.006000
4	12	2	1	0	120	0	22	59	48	1.51	0		0.005800
4	14	93	0	106	60	60	102	60	60	6.97	1		0.001100
20	58	12	0	113	0	0	113	60	60	10.77	0		0.007900
20	59	85	0	59	120	0	52	36	43	4.88	0		0.013000
20	57	6	0	0	142	0	24	31	43	3.64	0		0.024400
2	3	12	0	113	0	60	113	60	60	10.77	0		0.007900
2	6	57	0	105	0	120	109	60	60	2.22	0		0.001700
2	5	22	0	210	60	0	73	60	60	21.62	0		0.024700
2	4	13	0	88	60	120	113	60	60	2.62	1		0.000400
2	7	83	0	59	120	43	33	35	53	1.26	1		0.001100


