Name:				100_Manual_n150_m400_bt100_5_916
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		38.56
Calculation_Time:		0.69
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		5
No_of_Items:			19
Customer_Sequence:		2 17 23 7 4 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
4	13	39	0	0	0	0	104	60	60	7.48	0		0.006000
4	12	2	0	0	60	0	22	59	48	1.51	0		0.005800
4	14	93	0	0	0	60	102	60	60	6.97	1		0.001100
7	23	12	0	22	60	0	113	60	60	10.77	0		0.007900
7	24	28	0	0	60	60	106	60	60	18.56	0		0.014600
7	26	90	0	0	60	120	105	60	60	4.77	0		0.003800
7	25	32	0	104	0	0	88	60	60	11.57	0		0.011000
23	65	38	0	102	0	60	111	60	60	13.02	0		0.009800
23	63	19	0	0	120	0	33	39	56	3.26	0		0.012700
23	64	26	0	0	120	56	23	40	42	2.11	0		0.011500
17	51	32	0	102	0	120	88	60	60	11.57	0		0.011000
17	53	46	0	135	60	0	87	60	60	19.55	0		0.018700
17	50	9	0	33	120	0	30	43	25	2.69	0		0.010400
17	52	34	0	0	120	98	22	26	53	3.55	0		0.031000
2	3	12	0	106	60	60	113	60	60	10.77	0		0.007900
2	6	57	0	105	60	120	109	60	60	2.22	0		0.001700
2	5	22	0	213	0	0	73	60	60	21.62	0		0.024700
2	4	13	1	222	60	0	113	60	60	2.62	1		0.000400
2	7	83	0	33	120	25	33	35	53	1.26	1		0.001100


