Name:				100_Manual_n150_m400_bt100_5_863
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		37.50
Calculation_Time:		0.70
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		5
No_of_Items:			19
Customer_Sequence:		2 3 7 22 17 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
17	51	32	0	0	0	0	88	60	60	11.57	0		0.011000
17	53	46	0	0	60	0	87	60	60	19.55	0		0.018700
17	50	9	0	0	120	0	30	43	25	2.69	0		0.010400
17	52	34	0	0	120	25	22	26	53	3.55	0		0.031000
22	62	90	0	0	0	60	105	60	60	4.77	0		0.003800
22	61	55	0	0	60	60	60	59	58	2.59	0		0.003700
7	23	12	0	0	0	120	113	60	60	10.77	0		0.007900
7	24	28	0	87	60	0	106	60	60	18.56	0		0.014600
7	26	90	0	60	60	60	105	60	60	4.77	0		0.003800
7	25	32	0	60	60	120	88	60	60	11.57	0		0.011000
3	10	39	0	113	0	0	104	60	60	7.48	0		0.006000
3	11	39	0	113	0	60	104	60	60	7.48	0		0.006000
3	8	11	0	30	120	0	27	48	52	2.89	0		0.011100
3	9	26	0	30	120	52	23	40	42	2.11	0		0.011500
2	3	12	0	113	0	120	113	60	60	10.77	0		0.007900
2	6	57	0	193	60	0	109	60	60	2.22	0		0.001700
2	5	22	0	193	60	60	73	60	60	21.62	0		0.024700
2	4	13	0	148	60	120	113	60	60	2.62	1		0.000400
2	7	83	0	57	120	0	33	35	53	1.26	1		0.001100


