Name:				22_Manual_n50_m300_bt10_2_618
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		17.23
Calculation_Time:		0.41
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			21
Customer_Sequence:		9 28 25 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
25	138	8	0	0	0	0	118	60	60	13.19	0		0.009300
25	139	8	0	0	60	0	118	60	60	13.19	0		0.009300
25	135	5	0	0	0	60	109	60	60	1.87	0		0.001400
25	133	1	0	0	60	60	93	60	60	11.76	0		0.010500
25	136	6	0	0	0	120	72	60	60	4.25	0		0.004900
25	137	6	0	0	60	120	72	60	60	4.25	0		0.004900
25	134	3	0	0	120	0	45	34	47	1.69	0		0.005500
28	149	8	0	118	0	0	118	60	60	13.19	0		0.009300
28	150	8	0	109	0	60	118	60	60	13.19	0		0.009300
28	148	4	0	45	120	0	58	44	41	1.58	0		0.003100
28	151	9	0	45	120	41	26	49	52	1.22	0		0.004800
28	152	9	0	45	120	93	26	49	52	1.22	0		0.004800
28	153	9	0	71	120	41	26	49	52	1.22	0		0.004800
9	48	5	0	109	0	120	109	60	60	1.87	0		0.001400
9	49	5	0	118	60	0	109	60	60	1.87	0		0.001400
9	50	5	0	93	60	60	109	60	60	1.87	0		0.001400
9	51	7	0	109	60	120	69	60	60	19.63	0		0.023700
9	47	4	0	103	120	0	58	44	41	1.58	0		0.003100
9	46	3	0	97	120	41	45	34	47	1.69	0		0.005500
9	52	9	0	71	120	93	26	49	52	1.22	0		0.004800
9	53	10	0	45	120	145	39	41	40	3.33	1		0.002100


