Name:				271_n100_m200_bt3_26552
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		101.39
Calculation_Time:		0.05
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			9
Customer_Sequence:		59 53 54 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
54	110	2	0	0	0	0	22	9	12	870.42	0		38.260607
54	111	2	0	0	9	0	22	9	12	870.42	0		38.260607
54	112	3	0	0	0	12	14	10	14	848.55	1		7.673454
53	108	2	0	0	10	12	22	9	12	870.42	0		38.260607
53	109	2	0	22	0	0	22	9	12	870.42	0		38.260607
53	107	1	0	0	18	0	25	5	6	275.83	0		8.231674
59	119	2	0	14	0	12	22	9	12	870.42	0		38.260607
59	120	2	0	22	9	0	22	9	12	870.42	0		38.260607
59	121	2	0	22	9	12	22	9	12	870.42	0		38.260607


