Name:				271_n100_m200_bt3_26558
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		143.66
Calculation_Time:		0.05
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			9
Customer_Sequence:		74 59 43 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
43	91	2	0	0	0	0	22	9	12	870.42	0		38.260607
43	90	1	0	0	9	0	25	5	6	275.83	0		8.231674
43	92	3	0	0	14	0	14	10	14	848.55	1		7.673454
59	119	2	0	0	0	12	22	9	12	870.42	0		38.260607
59	120	2	0	14	14	0	22	9	12	870.42	0		38.260607
59	121	2	0	22	0	0	22	9	12	870.42	0		38.260607
74	151	3	0	0	14	14	14	10	14	848.55	1		7.673454
74	152	3	0	14	14	12	14	10	14	848.55	1		7.673454
74	153	3	0	22	0	12	14	10	14	848.55	1		7.673454


