Name:				273_n100_m200_bt3_26735
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		148.82
Calculation_Time:		0.09
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			12
Customer_Sequence:		33 25 2 9 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
9	17	2	0	0	0	0	16	10	13	600.87	0		40.737683
9	18	2	0	0	10	0	16	10	13	600.87	0		40.737683
9	19	3	0	0	0	13	21	7	8	530.83	1		10.940700
2	4	2	0	0	7	13	16	10	13	600.87	0		40.737683
2	3	1	0	0	20	0	20	5	11	146.21	0		13.571098
2	5	3	0	0	0	21	21	7	8	530.83	1		10.940700
25	51	2	0	16	7	0	16	10	13	600.87	0		40.737683
25	52	3	0	16	7	13	21	7	8	530.83	1		10.940700
25	53	3	0	16	7	21	21	7	8	530.83	1		10.940700
33	62	2	0	37	0	0	16	10	13	600.87	0		40.737683
33	61	1	0	0	20	11	20	5	11	146.21	0		13.571098
33	63	3	0	37	10	0	21	7	8	530.83	1		10.940700


