Name:				129_n060_m200_bt10_13031
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		98.19
Calculation_Time:		0.06
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			10
Customer_Sequence:		11 7 3 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
3	9	2	0	0	0	0	17	14	6	177.07	0		6.513515
3	12	7	0	0	14	0	17	7	11	145.73	0		4.929668
3	11	6	0	0	0	6	19	7	8	418.23	0		10.838773
3	10	3	0	0	7	6	19	7	9	183	1		3.168886
7	22	4	0	17	14	0	31	7	14	1272.12	0		20.630918
7	23	5	0	0	14	11	12	7	10	194.01	0		10.431788
7	21	3	0	0	0	14	19	7	9	183	1		3.168886
11	34	4	0	19	0	0	31	7	14	1272.12	0		20.630918
11	35	7	0	17	14	14	17	7	11	145.73	0		4.929668
11	36	9	0	19	7	0	35	6	7	345.33	1		6.243916


