Name:				272_n100_m200_bt3_26606
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		158.05
Calculation_Time:		3.32
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			11
Customer_Sequence:		5 2 16 17 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
17	34	3	0	0	0	0	35	5	10	242.68	0		8.531633
17	32	2	0	0	5	0	26	6	14	332.20	0		10.504677
2	2	2	0	0	11	0	26	6	14	332.20	0		10.504677
17	33	3	0	0	17	0	35	5	10	242.68	0		8.531633
16	30	1	0	35	0	0	19	7	10	467.40	1		10.035044
16	31	3	0	0	0	10	35	5	10	242.68	0		8.531633
2	3	3	0	0	17	10	35	5	10	242.68	0		8.531633
2	4	3	0	0	0	20	35	5	10	242.68	0		8.531633
5	9	2	0	0	5	14	26	6	14	332.20	0		10.504677
5	10	3	0	0	17	20	35	5	10	242.68	0		8.531633
5	8	1	0	35	7	0	19	7	10	467.40	1		10.035044


