Name:				182_n100_m200_bt3_18286
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		175.84
Calculation_Time:		2.54
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			12
Customer_Sequence:		12 8 5 10 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
10	21	2	0	0	0	0	33	8	6	504.39	1		6.077369
10	20	1	0	0	8	0	21	11	7	519.16	0		4.543962
10	22	3	0	0	8	7	26	9	7	882.65	0		89.963855
5	8	1	0	0	8	14	21	11	7	519.16	0		4.543962
5	9	2	0	0	0	6	33	8	6	504.39	1		6.077369
5	10	2	0	0	0	12	33	8	6	504.39	1		6.077369
8	14	1	0	0	8	21	21	11	7	519.16	0		4.543962
8	15	2	0	0	0	18	33	8	6	504.39	1		6.077369
8	16	2	0	0	0	24	33	8	6	504.39	1		6.077369
12	25	3	0	33	0	0	26	9	7	882.65	0		89.963855
12	26	3	0	33	9	0	26	9	7	882.65	0		89.963855
12	24	2	0	26	8	7	33	8	6	504.39	1		6.077369


