Name:				115_Manual_n200_m400_bt10_5_2316
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		71.78
Calculation_Time:		0.62
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		13
No_of_Items:			28
Customer_Sequence:		18 15 10 22 12 11 5 1 3 8 13 7 2 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
2	2	5	0	0	0	0	118	60	60	12.75	0		0.009000
7	11	2	0	0	60	0	80	60	60	13.34	0		0.013900
13	22	8	0	0	0	60	77	60	60	2.53	0		0.002700
13	23	10	0	0	60	60	72	60	60	7.85	0		0.009100
13	21	7	0	0	120	0	59	20	39	1.04	1		0.000900
8	12	8	0	0	0	120	77	60	60	2.53	0		0.002700
3	3	1	0	80	60	0	116	60	60	15.62	0		0.011200
3	4	3	0	72	60	60	96	60	60	8.32	0		0.007200
1	1	9	1	0	140	0	32	50	57	4.90	0		0.015300
5	6	2	0	72	60	120	80	60	60	13.34	0		0.013900
5	8	10	0	118	0	0	72	60	60	7.85	0		0.009100
5	7	7	0	0	120	39	59	20	39	1.04	1		0.000900
11	18	1	0	77	0	60	116	60	60	15.62	0		0.011200
11	19	4	0	59	120	0	40	35	51	2.31	1		0.001600
12	20	10	0	77	0	120	72	60	60	7.85	0		0.009100
22	39	5	0	193	0	0	118	60	60	12.75	0		0.009000
22	37	3	0	193	0	60	96	60	60	8.32	0		0.007200
22	40	10	0	193	0	120	72	60	60	7.85	0		0.009100
22	38	4	0	59	120	51	40	35	51	2.31	1		0.001600
10	17	10	0	196	60	0	72	60	60	7.85	0		0.009100
10	16	9	0	99	120	0	32	50	57	4.90	0		0.015300
10	15	6	0	99	120	57	31	23	60	4.88	0		0.034200
10	14	4	0	59	120	102	40	35	51	2.31	1		0.001600
15	25	1	0	168	60	60	116	60	60	15.62	0		0.011200
15	26	4	0	131	120	0	40	35	51	2.31	1		0.001600
18	31	1	0	152	60	120	116	60	60	15.62	0		0.011200
18	33	9	0	171	120	0	32	50	57	4.90	0		0.015300
18	32	4	0	131	120	51	40	35	51	2.31	1		0.001600


